customer_id,name,email,city,registration_date,days_since_registration,customer_segment,total_orders,total_spent,avg_order_value,max_order_value,first_order_date,last_order_date,suspicious_orders,clv_score,value_segment
770,Customer 770,customer770@email.com,Surabaya,2025-02-08,154,Established,7.0,1629.95,232.85,467.26,2024-01-01 22:00:00,2024-07-09 04:00:00,2.0,1022.26,VIP
771,Customer 771,customer771@email.com,Bandung,2025-02-09,153,Established,6.0,905.69,150.95,255.1,2024-01-14 16:00:00,2024-07-25 20:00:00,0.0,576.51,High Value
772,Customer 772,customer772@email.com,Jakarta,2025-02-10,152,Established,8.0,2272.67,284.08,494.13,2024-01-04 22:00:00,2024-07-21 19:00:00,1.0,1416.01,VIP
773,Customer 773,customer773@email.com,Medan,2025-02-11,151,Established,3.0,695.11,231.7,425.06,2024-01-07 05:00:00,2024-05-26 23:00:00,1.0,449.24,High Value
774,Customer 774,customer774@email.com,Surabaya,2025-02-12,150,Established,7.0,2114.44,302.06,380.53,2024-01-25 05:00:00,2024-06-18 06:00:00,0.0,1319.87,VIP
775,Customer 775,customer775@email.com,Jakarta,2025-02-13,149,Established,3.0,999.26,333.09,468.61,2024-03-14 00:00:00,2024-06-19 20:00:00,2.0,641.86,High Value
776,Customer 776,customer776@email.com,Surabaya,2025-02-14,148,Established,11.0,2397.05,217.91,458.49,2024-01-04 09:00:00,2024-06-30 01:00:00,1.0,1493.02,VIP
777,Customer 777,customer777@email.com,Jakarta,2025-02-15,147,Established,4.0,1571.04,392.76,463.97,2024-01-03 22:00:00,2024-07-05 23:00:00,2.0,993.9,VIP
778,Customer 778,customer778@email.com,Jakarta,2025-02-16,146,Established,5.0,1580.57,316.11,407.81,2024-03-11 17:00:00,2024-05-28 10:00:00,1.0,994.95,VIP
779,Customer 779,customer779@email.com,Yogyakarta,2025-02-17,145,Established,10.0,1909.59,190.96,315.35,2024-01-15 14:00:00,2024-07-06 15:00:00,0.0,1194.85,VIP
780,Customer 780,customer780@email.com,Yogyakarta,2025-02-18,144,Established,4.0,665.38,166.34,377.49,2024-01-07 13:00:00,2024-07-04 01:00:00,0.0,427.86,High Value
781,Customer 781,customer781@email.com,Medan,2025-02-19,143,Established,7.0,2087.88,298.27,428.43,2024-03-26 09:00:00,2024-05-31 13:00:00,2.0,1303.56,VIP
782,Customer 782,customer782@email.com,Bandung,2025-02-20,142,Established,3.0,801.64,267.21,383.56,2024-03-23 18:00:00,2024-06-17 11:00:00,0.0,516.7,High Value
783,Customer 783,customer783@email.com,Bandung,2025-02-21,141,Established,7.0,1480.26,211.47,367.33,2024-01-02 22:00:00,2024-06-24 15:00:00,0.0,930.3,VIP
784,Customer 784,customer784@email.com,Medan,2025-02-22,140,Established,2.0,430.4,215.2,317.11,2024-02-09 14:00:00,2024-05-13 15:00:00,0.0,285.76,Medium Value
785,Customer 785,customer785@email.com,Bandung,2025-02-23,139,Established,4.0,1159.35,289.84,435.52,2024-01-22 11:00:00,2024-05-20 07:00:00,1.0,736.59,VIP
786,Customer 786,customer786@email.com,Medan,2025-02-24,138,Established,2.0,184.16,92.08,110.93,2024-04-10 08:00:00,2024-07-16 03:00:00,0.0,125.7,Medium Value
787,Customer 787,customer787@email.com,Jakarta,2025-02-25,137,Established,8.0,2118.62,264.83,404.66,2024-01-26 01:00:00,2024-07-18 20:00:00,1.0,1321.65,VIP
788,Customer 788,customer788@email.com,Yogyakarta,2025-02-26,136,Established,2.0,406.08,203.04,387.91,2024-05-16 10:00:00,2024-07-02 17:00:00,0.0,269.95,Medium Value
789,Customer 789,customer789@email.com,Surabaya,2025-02-27,135,Established,5.0,1281.79,256.36,391.47,2024-02-18 16:00:00,2024-07-06 06:00:00,0.0,809.71,VIP
790,Customer 790,customer790@email.com,Yogyakarta,2025-02-28,134,Established,2.0,534.13,267.06,341.7,2024-01-27 11:00:00,2024-05-29 18:00:00,0.0,353.18,High Value
791,Customer 791,customer791@email.com,Jakarta,2025-03-01,133,Established,2.0,669.01,334.5,345.72,2024-01-26 10:00:00,2024-06-18 09:00:00,0.0,440.86,High Value
792,Customer 792,customer792@email.com,Yogyakarta,2025-03-02,132,Established,5.0,1201.8,240.36,364.19,2024-01-06 01:00:00,2024-06-10 09:00:00,0.0,760.12,VIP
793,Customer 793,customer793@email.com,Surabaya,2025-03-03,131,Established,5.0,1069.22,213.84,302.07,2024-01-21 16:00:00,2024-06-22 03:00:00,0.0,677.92,VIP
794,Customer 794,customer794@email.com,Jakarta,2025-03-04,130,Established,8.0,2194.91,274.36,467.05,2024-02-19 14:00:00,2024-07-24 03:00:00,2.0,1368.38,VIP
795,Customer 795,customer795@email.com,Jakarta,2025-03-05,129,Established,4.0,1145.72,286.43,459.57,2024-01-08 17:00:00,2024-06-21 21:00:00,1.0,728.08,VIP
796,Customer 796,customer796@email.com,Surabaya,2025-03-06,128,Established,6.0,1335.29,222.55,461.89,2024-01-10 00:00:00,2024-07-11 08:00:00,1.0,841.43,VIP
797,Customer 797,customer797@email.com,Yogyakarta,2025-03-07,127,Established,7.0,1936.62,276.66,474.45,2024-02-16 16:00:00,2024-07-16 06:00:00,2.0,1210.64,VIP
798,Customer 798,customer798@email.com,Medan,2025-03-08,126,Established,8.0,1643.45,205.43,420.06,2024-01-10 12:00:00,2024-06-23 11:00:00,1.0,1030.61,VIP
799,Customer 799,customer799@email.com,Jakarta,2025-03-09,125,Established,1.0,320.52,320.52,320.52,2024-03-06 04:00:00,2024-03-06 04:00:00,0.0,227.36,Medium Value
800,Customer 800,customer800@email.com,Bandung,2025-03-10,124,Established,9.0,2105.83,233.98,436.63,2024-01-23 23:00:00,2024-07-12 01:00:00,1.0,1313.9,VIP
801,Customer 801,customer801@email.com,Yogyakarta,2025-03-11,123,Established,5.0,1041.32,208.26,421.65,2024-01-18 09:00:00,2024-04-28 06:00:00,1.0,660.62,VIP
802,Customer 802,customer802@email.com,Surabaya,2025-03-12,122,Established,6.0,2017.45,336.24,415.99,2024-01-26 19:00:00,2024-07-25 09:00:00,1.0,1262.09,VIP
803,Customer 803,customer803@email.com,Bandung,2025-03-13,121,Established,6.0,1501.85,250.31,357.21,2024-03-07 19:00:00,2024-05-15 13:00:00,0.0,944.14,VIP
804,Customer 804,customer804@email.com,Jakarta,2025-03-14,120,Established,5.0,1342.66,268.53,369.17,2024-02-06 04:00:00,2024-05-27 22:00:00,0.0,847.45,VIP
805,Customer 805,customer805@email.com,Yogyakarta,2025-03-15,119,Established,10.0,1996.8,199.68,471.93,2024-01-07 21:00:00,2024-06-04 17:00:00,1.0,1248.05,VIP
806,Customer 806,customer806@email.com,Yogyakarta,2025-03-16,118,Established,8.0,1879.06,234.88,436.95,2024-01-02 02:00:00,2024-07-22 13:00:00,2.0,1174.92,VIP
807,Customer 807,customer807@email.com,Jakarta,2025-03-17,117,Established,5.0,1306.39,261.28,475.96,2024-01-12 10:00:00,2024-07-05 12:00:00,2.0,824.96,VIP
808,Customer 808,customer808@email.com,Jakarta,2025-03-18,116,Established,0.0,0.0,0.0,0.0,,,0.0,0.0,
809,Customer 809,customer809@email.com,Yogyakarta,2025-03-19,115,Established,2.0,543.51,271.76,484.72,2024-04-16 19:00:00,2024-06-10 13:00:00,1.0,359.28,High Value
810,Customer 810,customer810@email.com,Yogyakarta,2025-03-20,114,Established,1.0,261.25,261.25,261.25,2024-07-23 08:00:00,2024-07-23 08:00:00,0.0,185.88,Medium Value
811,Customer 811,customer811@email.com,Medan,2025-03-21,113,Established,3.0,669.89,223.3,295.63,2024-01-22 15:00:00,2024-04-25 18:00:00,0.0,433.26,High Value
812,Customer 812,customer812@email.com,Surabaya,2025-03-22,112,Established,4.0,840.02,210.0,454.42,2024-02-22 08:00:00,2024-05-11 15:00:00,1.0,537.01,High Value
813,Customer 813,customer813@email.com,Jakarta,2025-03-23,111,Established,7.0,1635.8,233.69,444.55,2024-01-06 11:00:00,2024-07-10 18:00:00,1.0,1025.85,VIP
814,Customer 814,customer814@email.com,Bandung,2025-03-24,110,Established,6.0,1423.07,237.18,448.82,2024-03-06 16:00:00,2024-06-21 02:00:00,1.0,895.56,VIP
815,Customer 815,customer815@email.com,Surabaya,2025-03-25,109,Established,8.0,1995.71,249.46,449.32,2024-02-08 06:00:00,2024-06-25 20:00:00,2.0,1246.37,VIP
816,Customer 816,customer816@email.com,Yogyakarta,2025-03-26,108,Established,6.0,2176.27,362.71,472.78,2024-01-05 11:00:00,2024-05-01 16:00:00,4.0,1360.03,VIP
817,Customer 817,customer817@email.com,Bandung,2025-03-27,107,Established,7.0,1540.99,220.14,456.3,2024-02-28 03:00:00,2024-07-13 21:00:00,2.0,967.61,VIP
818,Customer 818,customer818@email.com,Yogyakarta,2025-03-28,106,Established,2.0,96.18,48.09,59.93,2024-01-23 00:00:00,2024-07-15 08:00:00,0.0,68.52,Low Value
819,Customer 819,customer819@email.com,Bandung,2025-03-29,105,Established,6.0,1070.45,178.41,376.85,2024-01-03 11:00:00,2024-07-09 10:00:00,0.0,678.11,VIP
820,Customer 820,customer820@email.com,Medan,2025-03-30,104,Established,7.0,1405.5,200.79,485.63,2024-01-15 05:00:00,2024-07-20 14:00:00,1.0,884.38,VIP
821,Customer 821,customer821@email.com,Medan,2025-03-31,103,Established,4.0,1020.64,255.16,371.6,2024-03-01 19:00:00,2024-07-17 01:00:00,0.0,649.9,VIP
822,Customer 822,customer822@email.com,Medan,2025-04-01,102,Established,10.0,3348.99,334.9,493.68,2024-01-04 23:00:00,2024-07-19 13:00:00,3.0,2072.88,VIP
823,Customer 823,customer823@email.com,Surabaya,2025-04-02,101,Established,6.0,1279.91,213.32,419.13,2024-01-25 12:00:00,2024-07-02 22:00:00,1.0,807.28,VIP
824,Customer 824,customer824@email.com,Medan,2025-04-03,100,Established,5.0,1660.83,332.17,480.85,2024-02-07 19:00:00,2024-07-04 21:00:00,1.0,1044.71,VIP
825,Customer 825,customer825@email.com,Bandung,2025-04-04,99,Established,7.0,2161.88,308.84,499.78,2024-01-23 07:00:00,2024-07-12 14:00:00,2.0,1349.01,VIP
826,Customer 826,customer826@email.com,Yogyakarta,2025-04-05,98,Established,5.0,1130.91,226.18,483.1,2024-01-31 17:00:00,2024-05-26 08:00:00,1.0,716.16,VIP
827,Customer 827,customer827@email.com,Jakarta,2025-04-06,97,Established,5.0,710.07,142.01,315.05,2024-01-11 20:00:00,2024-07-15 10:00:00,0.0,455.24,High Value
828,Customer 828,customer828@email.com,Jakarta,2025-04-07,96,Established,10.0,2746.32,274.63,447.82,2024-01-23 04:00:00,2024-06-19 15:00:00,1.0,1705.26,VIP
829,Customer 829,customer829@email.com,Jakarta,2025-04-08,95,Established,5.0,1545.39,309.08,465.7,2024-01-20 00:00:00,2024-06-29 03:00:00,1.0,973.14,VIP
830,Customer 830,customer830@email.com,Yogyakarta,2025-04-09,94,Established,3.0,656.33,218.78,408.92,2024-01-12 04:00:00,2024-02-24 10:00:00,1.0,424.68,High Value
831,Customer 831,customer831@email.com,Surabaya,2025-04-10,93,Established,8.0,1416.61,177.08,336.79,2024-01-26 00:00:00,2024-06-16 14:00:00,0.0,891.67,VIP
832,Customer 832,customer832@email.com,Yogyakarta,2025-04-11,92,Established,5.0,1328.26,265.65,410.48,2024-01-03 07:00:00,2024-06-09 16:00:00,1.0,838.52,VIP
833,Customer 833,customer833@email.com,Bandung,2025-04-12,91,Established,6.0,1389.91,231.65,433.57,2024-02-05 19:00:00,2024-07-14 09:00:00,1.0,875.11,VIP
834,Customer 834,customer834@email.com,Yogyakarta,2025-04-13,90,Recent,2.0,500.09,250.04,385.03,2024-01-23 22:00:00,2024-03-03 05:00:00,0.0,331.06,High Value
835,Customer 835,customer835@email.com,Yogyakarta,2025-04-14,89,Recent,5.0,1703.81,340.76,488.94,2024-01-30 11:00:00,2024-07-23 05:00:00,3.0,1071.36,VIP
836,Customer 836,customer836@email.com,Bandung,2025-04-15,88,Recent,4.0,1056.06,264.02,447.35,2024-01-13 15:00:00,2024-07-17 20:00:00,1.0,672.04,VIP
837,Customer 837,customer837@email.com,Yogyakarta,2025-04-16,87,Recent,9.0,2567.76,285.31,455.87,2024-01-14 00:00:00,2024-07-22 16:00:00,3.0,1596.19,VIP
838,Customer 838,customer838@email.com,Medan,2025-04-17,86,Recent,6.0,1789.46,298.24,473.53,2024-01-24 16:00:00,2024-06-10 12:00:00,1.0,1121.5,VIP
839,Customer 839,customer839@email.com,Yogyakarta,2025-04-18,85,Recent,2.0,441.69,220.84,423.39,2024-01-06 14:00:00,2024-01-09 20:00:00,1.0,293.1,Medium Value
840,Customer 840,customer840@email.com,Jakarta,2025-04-19,84,Recent,10.0,1865.05,186.5,441.08,2024-01-07 12:00:00,2024-07-22 10:00:00,2.0,1167.68,VIP
841,Customer 841,customer841@email.com,Medan,2025-04-20,83,Recent,2.0,669.95,334.98,354.89,2024-01-03 14:00:00,2024-06-12 01:00:00,0.0,441.47,High Value
842,Customer 842,customer842@email.com,Yogyakarta,2025-04-21,82,Recent,6.0,1302.17,217.03,441.82,2024-01-30 15:00:00,2024-06-15 20:00:00,1.0,821.0,VIP
843,Customer 843,customer843@email.com,Bandung,2025-04-22,81,Recent,4.0,1257.91,314.48,473.43,2024-02-04 14:00:00,2024-07-09 11:00:00,2.0,798.19,VIP
844,Customer 844,customer844@email.com,Medan,2025-04-23,80,Recent,2.0,397.11,198.56,357.74,2024-03-04 04:00:00,2024-04-23 04:00:00,0.0,264.12,Medium Value
845,Customer 845,customer845@email.com,Medan,2025-04-24,79,Recent,5.0,1154.57,230.91,399.04,2024-02-26 23:00:00,2024-06-26 14:00:00,0.0,730.83,VIP
846,Customer 846,customer846@email.com,Surabaya,2025-04-25,78,Recent,3.0,898.4,299.47,459.21,2024-05-18 06:00:00,2024-06-27 13:00:00,2.0,577.99,High Value
847,Customer 847,customer847@email.com,Bandung,2025-04-26,77,Recent,3.0,452.15,150.72,209.25,2024-02-25 07:00:00,2024-07-12 06:00:00,0.0,295.36,Medium Value
848,Customer 848,customer848@email.com,Surabaya,2025-04-27,76,Recent,4.0,1099.01,274.75,484.78,2024-02-17 18:00:00,2024-06-19 21:00:00,1.0,698.88,VIP
849,Customer 849,customer849@email.com,Jakarta,2025-04-28,75,Recent,6.0,1883.34,313.89,484.35,2024-01-31 05:00:00,2024-07-22 05:00:00,1.0,1179.39,VIP
850,Customer 850,customer850@email.com,Surabaya,2025-04-29,74,Recent,5.0,1604.54,320.91,458.35,2024-02-15 21:00:00,2024-07-18 14:00:00,2.0,1009.82,VIP
851,Customer 851,customer851@email.com,Jakarta,2025-04-30,73,Recent,3.0,378.46,126.15,203.34,2024-02-03 07:00:00,2024-04-30 00:00:00,0.0,248.69,Medium Value
852,Customer 852,customer852@email.com,Surabaya,2025-05-01,72,Recent,7.0,1541.05,220.15,429.7,2024-01-17 11:00:00,2024-07-08 04:00:00,1.0,967.64,VIP
853,Customer 853,customer853@email.com,Surabaya,2025-05-02,71,Recent,6.0,1472.78,245.46,463.83,2024-02-12 03:00:00,2024-07-18 23:00:00,1.0,926.21,VIP
854,Customer 854,customer854@email.com,Medan,2025-05-03,70,Recent,6.0,1606.49,267.75,473.9,2024-01-22 03:00:00,2024-07-17 00:00:00,1.0,1008.67,VIP
855,Customer 855,customer855@email.com,Surabaya,2025-05-04,69,Recent,3.0,827.04,275.68,425.62,2024-01-13 00:00:00,2024-06-25 13:00:00,1.0,532.79,High Value
856,Customer 856,customer856@email.com,Jakarta,2025-05-05,68,Recent,5.0,1395.81,279.16,444.86,2024-03-08 22:00:00,2024-07-06 05:00:00,1.0,880.4,VIP
857,Customer 857,customer857@email.com,Yogyakarta,2025-05-06,67,Recent,5.0,1075.57,215.11,451.8,2024-01-02 13:00:00,2024-06-14 02:00:00,2.0,681.85,VIP
858,Customer 858,customer858@email.com,Medan,2025-05-07,66,Recent,2.0,657.43,328.72,356.78,2024-01-08 21:00:00,2024-02-06 15:00:00,0.0,433.33,High Value
859,Customer 859,customer859@email.com,Medan,2025-05-08,65,Recent,7.0,1303.81,186.26,438.63,2024-02-16 00:00:00,2024-07-07 20:00:00,1.0,821.91,VIP
860,Customer 860,customer860@email.com,Medan,2025-05-09,64,Recent,2.0,407.73,203.86,353.42,2024-04-16 00:00:00,2024-05-31 11:00:00,0.0,271.02,Medium Value
861,Customer 861,customer861@email.com,Medan,2025-05-10,63,Recent,5.0,1578.86,315.77,453.99,2024-01-01 02:00:00,2024-05-18 14:00:00,2.0,993.89,VIP
862,Customer 862,customer862@email.com,Surabaya,2025-05-11,62,Recent,4.0,1158.58,289.64,492.02,2024-04-18 22:00:00,2024-06-24 14:00:00,2.0,736.11,VIP
863,Customer 863,customer863@email.com,Surabaya,2025-05-12,61,Recent,2.0,440.56,220.28,289.73,2024-01-05 10:00:00,2024-02-13 00:00:00,0.0,292.36,Medium Value
864,Customer 864,customer864@email.com,Bandung,2025-05-13,60,Recent,6.0,769.05,128.17,272.84,2024-01-09 03:00:00,2024-07-22 09:00:00,0.0,492.25,High Value
865,Customer 865,customer865@email.com,Bandung,2025-05-14,59,Recent,4.0,1303.35,325.84,489.78,2024-03-01 08:00:00,2024-07-05 10:00:00,2.0,826.59,VIP
866,Customer 866,customer866@email.com,Yogyakarta,2025-05-15,58,Recent,8.0,1557.03,194.63,402.9,2024-03-21 15:00:00,2024-07-19 11:00:00,1.0,977.68,VIP
867,Customer 867,customer867@email.com,Jakarta,2025-05-16,57,Recent,9.0,3104.79,344.98,488.73,2024-01-22 23:00:00,2024-07-04 14:00:00,2.0,1924.37,VIP
868,Customer 868,customer868@email.com,Surabaya,2025-05-17,56,Recent,2.0,617.83,308.91,340.07,2024-02-26 22:00:00,2024-06-06 22:00:00,0.0,407.59,High Value
869,Customer 869,customer869@email.com,Yogyakarta,2025-05-18,55,Recent,5.0,1280.07,256.01,489.35,2024-02-01 06:00:00,2024-07-15 22:00:00,1.0,808.64,VIP
870,Customer 870,customer870@email.com,Medan,2025-05-19,54,Recent,1.0,146.54,146.54,146.54,2024-02-13 02:00:00,2024-02-13 02:00:00,0.0,105.58,Medium Value
871,Customer 871,customer871@email.com,Yogyakarta,2025-05-20,53,Recent,5.0,1157.3,231.46,266.88,2024-01-08 16:00:00,2024-06-08 11:00:00,0.0,732.53,VIP
872,Customer 872,customer872@email.com,Surabaya,2025-05-21,52,Recent,8.0,2502.51,312.81,468.73,2024-01-01 17:00:00,2024-05-13 00:00:00,3.0,1556.79,VIP
873,Customer 873,customer873@email.com,Jakarta,2025-05-22,51,Recent,5.0,1098.61,219.72,333.63,2024-02-02 05:00:00,2024-07-02 07:00:00,0.0,696.14,VIP
874,Customer 874,customer874@email.com,Medan,2025-05-23,50,Recent,3.0,807.86,269.29,482.21,2024-03-17 18:00:00,2024-06-02 15:00:00,1.0,520.64,High Value
875,Customer 875,customer875@email.com,Medan,2025-05-24,49,Recent,2.0,626.41,313.21,320.55,2024-06-12 09:00:00,2024-06-20 03:00:00,0.0,413.17,High Value
876,Customer 876,customer876@email.com,Surabaya,2025-05-25,48,Recent,6.0,2091.4,348.57,497.86,2024-01-03 04:00:00,2024-06-23 02:00:00,3.0,1307.7,VIP
877,Customer 877,customer877@email.com,Yogyakarta,2025-05-26,47,Recent,8.0,2278.12,284.76,432.48,2024-01-25 06:00:00,2024-07-14 13:00:00,2.0,1419.35,VIP
878,Customer 878,customer878@email.com,Yogyakarta,2025-05-27,46,Recent,5.0,1521.7,304.34,470.85,2024-01-17 22:00:00,2024-06-17 00:00:00,2.0,958.45,VIP
879,Customer 879,customer879@email.com,Bandung,2025-05-28,45,Recent,3.0,565.01,188.34,251.5,2024-01-05 23:00:00,2024-04-07 17:00:00,0.0,366.84,High Value
880,Customer 880,customer880@email.com,Bandung,2025-05-29,44,Recent,2.0,624.6,312.3,460.82,2024-02-02 11:00:00,2024-06-15 23:00:00,1.0,411.99,High Value
881,Customer 881,customer881@email.com,Yogyakarta,2025-05-30,43,Recent,11.0,2999.33,272.67,432.76,2024-01-16 06:00:00,2024-07-22 07:00:00,2.0,1859.86,VIP
882,Customer 882,customer882@email.com,Medan,2025-05-31,42,Recent,3.0,532.84,177.61,275.27,2024-03-09 06:00:00,2024-04-24 15:00:00,0.0,346.46,High Value
883,Customer 883,customer883@email.com,Surabaya,2025-06-01,41,Recent,9.0,1817.33,201.93,390.64,2024-01-19 01:00:00,2024-07-20 08:00:00,0.0,1137.59,VIP
884,Customer 884,customer884@email.com,Medan,2025-06-02,40,Recent,4.0,809.13,202.28,288.79,2024-01-14 01:00:00,2024-06-17 01:00:00,0.0,517.71,High Value
885,Customer 885,customer885@email.com,Yogyakarta,2025-06-03,39,Recent,4.0,1328.64,332.16,471.15,2024-01-27 03:00:00,2024-03-29 14:00:00,2.0,842.4,VIP
886,Customer 886,customer886@email.com,Bandung,2025-06-04,38,Recent,6.0,1109.91,184.98,491.42,2024-02-08 09:00:00,2024-07-19 06:00:00,1.0,702.44,VIP
887,Customer 887,customer887@email.com,Medan,2025-06-05,37,Recent,5.0,1812.4,362.48,464.99,2024-04-08 12:00:00,2024-06-21 08:00:00,3.0,1138.69,VIP
888,Customer 888,customer888@email.com,Surabaya,2025-06-06,36,Recent,8.0,2066.68,258.33,473.5,2024-03-05 22:00:00,2024-06-27 02:00:00,2.0,1289.84,VIP
889,Customer 889,customer889@email.com,Yogyakarta,2025-06-07,35,Recent,2.0,582.08,291.04,357.6,2024-03-28 08:00:00,2024-04-13 15:00:00,0.0,384.35,High Value
890,Customer 890,customer890@email.com,Surabaya,2025-06-08,34,Recent,1.0,461.14,461.14,461.14,2024-03-30 14:00:00,2024-03-30 14:00:00,1.0,325.8,Medium Value
891,Customer 891,customer891@email.com,Surabaya,2025-06-09,33,Recent,9.0,2114.37,234.93,473.06,2024-02-03 17:00:00,2024-05-10 00:00:00,1.0,1319.11,VIP
892,Customer 892,customer892@email.com,Surabaya,2025-06-10,32,Recent,7.0,1335.17,190.74,360.41,2024-01-08 23:00:00,2024-07-05 09:00:00,0.0,841.18,VIP
893,Customer 893,customer893@email.com,Bandung,2025-06-11,31,Recent,3.0,601.95,200.65,279.77,2024-03-31 07:00:00,2024-06-24 20:00:00,0.0,390.24,High Value
894,Customer 894,customer894@email.com,Medan,2025-06-12,30,New,3.0,782.04,260.68,315.15,2024-02-26 19:00:00,2024-04-11 19:00:00,0.0,504.29,High Value
895,Customer 895,customer895@email.com,Bandung,2025-06-13,29,New,3.0,1135.59,378.53,427.5,2024-02-07 06:00:00,2024-06-14 12:00:00,2.0,728.21,VIP
896,Customer 896,customer896@email.com,Medan,2025-06-14,28,New,6.0,1032.31,172.05,280.83,2024-01-17 21:00:00,2024-06-24 08:00:00,0.0,654.59,VIP
897,Customer 897,customer897@email.com,Medan,2025-06-15,27,New,4.0,1138.47,284.62,439.4,2024-01-16 08:00:00,2024-03-14 13:00:00,1.0,723.54,VIP
898,Customer 898,customer898@email.com,Medan,2025-06-16,26,New,3.0,1179.2,393.07,451.87,2024-01-04 01:00:00,2024-02-27 09:00:00,1.0,755.83,VIP
899,Customer 899,customer899@email.com,Yogyakarta,2025-06-17,25,New,7.0,1720.87,245.84,479.48,2024-02-24 17:00:00,2024-07-17 05:00:00,1.0,1078.11,VIP
900,Customer 900,customer900@email.com,Yogyakarta,2025-06-18,24,New,7.0,1959.77,279.97,457.27,2024-01-09 08:00:00,2024-06-05 21:00:00,3.0,1224.86,VIP
901,Customer 901,customer901@email.com,Surabaya,2025-06-19,23,New,3.0,771.48,257.16,465.92,2024-04-01 17:00:00,2024-07-24 20:00:00,1.0,497.6,High Value
902,Customer 902,customer902@email.com,Surabaya,2025-06-20,22,New,4.0,1045.61,261.4,368.79,2024-02-27 02:00:00,2024-05-17 09:00:00,0.0,665.51,VIP
903,Customer 903,customer903@email.com,Medan,2025-06-21,21,New,6.0,1143.12,190.52,273.68,2024-01-23 06:00:00,2024-07-21 20:00:00,0.0,722.92,VIP
904,Customer 904,customer904@email.com,Medan,2025-06-22,20,New,3.0,227.27,75.76,108.88,2024-04-17 14:00:00,2024-07-27 06:00:00,0.0,152.94,Medium Value
905,Customer 905,customer905@email.com,Medan,2025-06-23,19,New,6.0,957.68,159.61,303.3,2024-03-06 06:00:00,2024-07-01 12:00:00,0.0,608.57,High Value
906,Customer 906,customer906@email.com,Medan,2025-06-24,18,New,6.0,1473.41,245.57,436.69,2024-01-29 04:00:00,2024-07-23 07:00:00,1.0,926.6,VIP
907,Customer 907,customer907@email.com,Jakarta,2025-06-25,17,New,4.0,1045.68,261.42,406.34,2024-01-14 05:00:00,2024-07-06 18:00:00,1.0,665.55,VIP
908,Customer 908,customer908@email.com,Medan,2025-06-26,16,New,4.0,742.77,185.69,490.18,2024-01-26 13:00:00,2024-06-14 05:00:00,1.0,476.23,High Value
909,Customer 909,customer909@email.com,Surabaya,2025-06-27,15,New,6.0,1699.14,283.19,470.91,2024-02-10 23:00:00,2024-07-18 04:00:00,2.0,1065.8,VIP
910,Customer 910,customer910@email.com,Surabaya,2025-06-28,14,New,5.0,1720.92,344.18,485.76,2024-02-15 09:00:00,2024-07-25 21:00:00,2.0,1081.97,VIP
911,Customer 911,customer911@email.com,Medan,2025-06-29,13,New,6.0,1356.2,226.03,443.33,2024-02-27 21:00:00,2024-07-24 15:00:00,1.0,854.32,VIP
912,Customer 912,customer912@email.com,Bandung,2025-06-30,12,New,7.0,2534.82,362.12,495.9,2024-01-28 08:00:00,2024-07-10 07:00:00,4.0,1578.1,VIP
913,Customer 913,customer913@email.com,Bandung,2025-07-01,11,New,4.0,924.83,231.21,498.84,2024-02-04 22:00:00,2024-07-16 12:00:00,1.0,590.02,High Value
914,Customer 914,customer914@email.com,Bandung,2025-07-02,10,New,4.0,1145.22,286.3,411.25,2024-01-17 20:00:00,2024-07-13 13:00:00,1.0,727.76,VIP
915,Customer 915,customer915@email.com,Bandung,2025-07-03,9,New,9.0,2390.66,265.63,456.45,2024-02-02 22:00:00,2024-06-18 14:00:00,2.0,1487.96,VIP
916,Customer 916,customer916@email.com,Medan,2025-07-04,8,New,6.0,1747.96,291.33,452.18,2024-01-18 13:00:00,2024-06-22 04:00:00,3.0,1095.91,VIP
917,Customer 917,customer917@email.com,Surabaya,2025-07-05,7,New,6.0,1321.2,220.2,419.86,2024-04-30 14:00:00,2024-06-13 05:00:00,1.0,832.74,VIP
918,Customer 918,customer918@email.com,Jakarta,2025-07-06,6,New,4.0,528.49,132.12,324.13,2024-02-28 21:00:00,2024-05-05 20:00:00,0.0,342.31,High Value
919,Customer 919,customer919@email.com,Jakarta,2025-07-07,5,New,6.0,1796.47,299.41,469.77,2024-02-15 05:00:00,2024-04-26 07:00:00,2.0,1125.82,VIP
920,Customer 920,customer920@email.com,Medan,2025-07-08,4,New,6.0,1680.43,280.07,473.58,2024-01-17 03:00:00,2024-07-12 19:00:00,2.0,1054.27,VIP
921,Customer 921,customer921@email.com,Jakarta,2025-07-09,3,New,10.0,1983.81,198.38,462.41,2024-01-23 01:00:00,2024-07-11 03:00:00,1.0,1240.12,VIP
922,Customer 922,customer922@email.com,Bandung,2025-07-10,2,New,5.0,684.88,136.98,301.61,2024-01-06 02:00:00,2024-06-09 13:00:00,0.0,439.63,High Value
923,Customer 923,customer923@email.com,Yogyakarta,2025-07-11,1,New,6.0,1317.66,219.61,490.9,2024-02-10 12:00:00,2024-07-21 03:00:00,2.0,830.56,VIP
924,Customer 924,customer924@email.com,Yogyakarta,2025-07-12,0,,3.0,630.67,210.22,288.45,2024-04-18 09:00:00,2024-06-21 14:00:00,0.0,408.42,High Value
925,Customer 925,customer925@email.com,Jakarta,2025-07-13,-1,,3.0,797.99,266.0,442.8,2024-02-10 22:00:00,2024-05-23 16:00:00,1.0,514.39,High Value
